CTCF	EP300	GABPA	MAFK	NFE2L2	REST
ZSWIM1	1	2	2	3	2	2
CTSA	2	2	3	6	2	3
NEURL2	2	2	3	6	2	3
PLTP	3	1	2	6	1	3
PCIF1	5	3	3	7	2	1
ZNF335	11	2	3	6	2	1
MMP9	10	2	2	3	1	6
SLC12A5	8	2	2	2	1	6
NCOA5	4	0	0	0	0	5
CD40	5	0	0	0	0	2
CDH22	5	0	0	1	0	3
SLC35C2	4	0	2	2	0	1
ELMO2	2	0	2	1	0	1
ZNF334	4	0	0	0	0	1
OCSTAMP	4	0	0	1	0	1
TP53RK	2	0	1	0	0	0
SLC2A10	7	0	2	0	0	0
EYA2	1	0	1	1	0	0
ZMYND8	2	7	2	1	4	0
NCOA3	3	3	1	2	0	0
SULF2	1	0	0	0	1	0
PREX1	0	2	0	1	1	0
ARFGEF2	3	1	2	0	1	0
CSE1L	1	0	2	0	0	0
DDX27	4	1	2	2	1	2
STAU1	4	1	2	2	1	2
ZNFX1	3	1	0	3	2	1
PTGIS	12	2	0	3	2	0
B4GALT5	2	4	0	8	3	1
SLC9A8	4	5	2	1	2	0
SPATA2	8	2	1	1	0	2
RNF114	10	3	1	1	1	2
SNAI1	5	5	0	1	2	2
UBE2V1	7	1	1	0	1	0
TMEM189	10	10	2	1	3	1
TMEM189-UBE2V1	10	10	2	1	3	1
CEBPB	9	10	3	1	2	1
PTPN1	7	1	2	2	0	1
FAM65C	4	4	2	1	1	1
PARD6B	4	2	1	2	1	0
BCAS4	7	2	1	4	0	0
ADNP	3	1	4	2	1	1
DPM1	7	1	4	3	1	1
MOCS3	7	1	4	3	1	1
KCNG1	6	2	0	3	1	0
NFATC2	4	1	0	1	0	1
ATP9A	6	5	1	2	1	1
SALL4	5	4	1	2	0	1
ZFP64	5	1	2	1	0	1
TSHZ2	1	0	0	1	0	0
ZNF217	3	3	0	2	0	2
CYP24A1	7	1	0	1	1	0
PFDN4	5	1	0	1	0	0
DOK5	1	0	0	0	0	1
FAM210B	2	2	3	0	0	1
AURKA	2	2	3	0	0	0
CSTF1	2	2	3	0	0	0
CASS4	1	2	2	0	0	0
RTFDC1	2	0	1	0	0	0
TFAP2C	2	2	0	0	1	0
BMP7	3	0	0	0	0	1
RAE1	5	0	1	0	0	0
MTRNR2L3	5	0	1	0	0	0
RBM38	5	0	2	0	0	0
CTCFL	6	0	0	0	0	0
PCK1	7	0	0	0	0	0
ZBP1	9	0	0	1	0	0
PMEPA1	2	3	0	1	0	1
PPP4R1L	0	0	0	2	0	0
RAB22A	0	0	0	2	0	0
VAPB	2	0	0	3	1	1
APCDD1L	2	2	0	1	1	0
STX16	6	1	2	1	0	0
NPEPL1	2	1	1	1	0	0
GNAS	6	0	1	0	0	1
NELFCD	3	1	2	1	0	0
CTSZ	5	2	5	0	0	0
TUBB1	4	2	5	0	0	1
ATP5E	4	2	4	0	0	2
PHACTR3	3	0	0	0	0	0
SYCP2	3	0	1	1	0	0
FAM217B	3	0	1	1	0	0
PPP1R3D	4	0	1	0	0	0
C20orf197	3	0	0	1	0	0
CDH4	3	0	0	0	0	0
TAF4	1	1	1	0	0	0
LSM14B	5	1	3	1	0	2
PSMA7	5	0	3	1	2	3
SS18L1	5	0	3	1	2	3
MTG2	7	0	2	0	2	4
HRH3	4	0	2	1	2	3
OSBPL2	4	0	1	1	0	2
ADRM1	4	2	1	1	1	0
LAMA5	10	5	3	5	3	1
RPS21	10	5	3	5	3	1
CABLES2	10	4	3	5	3	1
RBBP8NL	5	0	1	1	2	0
GATA5	7	0	0	0	0	0
SLCO4A1	2	4	1	0	0	0
NTSR1	7	4	1	0	0	2
MRGBP	4	2	1	1	0	1
OGFR	5	2	1	1	0	1
COL9A3	5	2	1	1	0	1
TCFL5	8	0	0	2	0	1
DIDO1	8	0	1	1	0	1
GID8	8	0	1	1	0	1
SLC17A9	5	0	1	1	0	1
BHLHE23	6	0	0	1	0	0
YTHDF1	9	1	1	1	0	3
BIRC7	8	1	2	1	0	1
ARFGAP1	11	0	1	1	0	2
COL20A1	9	0	2	1	0	1
KCNQ2	7	0	0	2	0	3
EEF1A2	5	0	3	3	2	3
PPDPF	5	0	3	2	2	1
PTK6	5	0	3	1	2	1
SRMS	3	0	3	1	2	1
C20orf195	3	0	3	1	2	1
GMEB2	3	1	2	0	0	3
STMN3	2	3	4	1	1	5
RTEL1	3	3	4	1	1	5
TNFRSF6B	1	3	4	2	1	5
ZGPAT	1	3	4	2	1	4
ARFRP1	1	3	4	2	1	4
LIME1	2	2	2	1	0	2
SLC2A4RG	3	1	1	1	0	2
ZBTB46	4	0	0	0	0	0
TPD52L2	6	0	2	1	3	3
DNAJC5	6	0	3	1	3	3
UCKL1	6	2	5	1	0	0
ZNF512B	5	2	5	1	0	0
SAMD10	5	2	5	1	0	0
PRPF6	5	2	5	1	0	0
SOX18	6	2	0	4	2	0
TCEA2	7	2	0	4	2	0
RGS19	8	2	0	4	2	0
OPRL1	8	2	0	4	2	0
PCMTD2	1	0	0	0	0	0
TPTE	0	0	0	0	0	0
LIPI	2	0	0	0	0	0
RBM11	2	0	0	0	0	0
HSPA13	1	0	0	0	0	0
SAMSN1	0	1	0	0	0	0
NRIP1	0	0	1	0	0	1
USP25	1	1	1	1	1	3
CXADR	4	1	1	0	0	0
BTG3	0	0	0	0	0	0
C21orf91	0	0	1	2	0	0
CHODL	2	0	0	0	0	0
TMPRSS15	1	0	0	0	0	0
NCAM2	3	0	0	0	0	0
MRPL39	2	0	1	0	0	0
JAM2	2	0	1	0	0	0
GABPA	1	0	2	0	1	0
ATP5J	1	0	2	0	1	0
APP	3	0	0	0	0	1
CYYR1	0	0	0	0	0	0
ADAMTS1	5	5	0	2	2	0
ADAMTS5	1	2	0	0	0	1
N6AMT1	1	0	0	1	1	0
LTN1	0	3	4	0	2	0
RWDD2B	0	3	4	0	2	0
USP16	0	3	4	0	2	1
CCT8	1	3	1	0	0	1
MAP3K7CL	1	2	0	0	0	1
BACH1	2	1	0	2	1	0
GRIK1	1	0	0	0	0	0
CLDN8	2	0	0	1	0	0
KRTAP13-2	2	0	0	0	0	0
KRTAP19-1	3	0	0	0	0	0
KRTAP19-5	2	0	0	0	0	0
TIAM1	4	0	0	0	0	1
SOD1	1	0	1	1	0	0
SCAF4	2	0	0	0	0	0
HUNK	1	0	0	0	0	0
MIS18A	2	1	0	2	0	1
URB1	6	5	1	0	0	0
EVA1C	6	5	2	0	0	0
TCP10L	4	0	2	0	0	0
C21orf59	5	0	2	0	0	0
SYNJ1	1	0	1	1	0	2
PAXBP1	1	0	1	1	0	2
OLIG2	1	0	0	0	0	1
OLIG1	0	0	0	0	0	0
IFNAR2	2	0	0	1	0	0
IL10RB	2	0	0	0	0	0
IFNAR1	5	0	0	0	0	0
IFNGR2	5	1	1	0	0	0
TMEM50B	2	0	0	0	0	0
DNAJC28	2	0	0	0	0	0
GART	0	0	1	1	1	0
SON	0	0	1	1	1	0
DONSON	1	0	1	1	1	0
CRYZL1	1	2	0	1	0	0
ITSN1	1	2	0	1	0	0
ATP5O	4	1	0	1	0	1
MRPS6	1	0	0	0	0	1
SLC5A3	1	0	0	0	0	1
KCNE1	7	2	1	1	0	1
RCAN1	4	0	0	0	0	0
RUNX1	3	2	0	0	0	1
SETD4	2	1	2	2	1	0
CBR1	3	1	2	2	1	0
CBR3	8	0	0	2	1	0
DOPEY2	8	0	0	2	1	0
MORC3	1	0	1	1	0	0
CHAF1B	4	1	1	0	1	0
CLDN14	3	0	0	0	0	1
SIM2	2	0	1	0	0	0
HLCS	5	0	1	0	0	0
RIPPLY3	5	0	1	0	0	0
PIGP	3	0	0	0	0	0
TTC3	3	0	0	0	0	0
DSCR3	2	0	2	1	0	0
DYRK1A	0	1	0	1	1	0
KCNJ6	2	0	0	0	0	1
DSCR4	4	1	0	2	0	0
DSCR8	4	1	0	2	0	0
KCNJ15	1	2	1	1	0	0
ERG	4	0	0	0	0	0
ETS2	1	10	1	1	1	3
PSMG1	5	0	0	0	0	0
BRWD1	0	0	0	1	0	0
HMGN1	3	1	0	1	0	0
WRB	3	1	0	1	0	0
LCA5L	2	0	0	0	0	0
SH3BGR	2	0	0	0	0	0
PCP4	4	0	0	0	0	0
DSCAM	0	0	0	0	0	0
BACE2	4	0	0	0	0	0
MX2	4	0	1	0	0	1
MX1	5	1	0	2	0	1
RIPK4	3	4	1	1	0	0
PRDM15	0	0	1	0	0	0
C2CD2	2	1	0	1	1	1
ZBTB21	1	0	0	1	0	1
UMODL1	3	0	0	2	0	0
ABCG1	3	4	2	2	0	1
TFF3	4	1	0	0	0	0
TFF2	6	4	0	0	0	0
TFF1	7	5	1	0	0	0
TMPRSS3	6	6	1	0	0	3
UBASH3A	7	7	1	0	0	3
RSPH1	4	2	1	2	0	0
SLC37A1	4	2	1	2	0	0
PDE9A	1	0	0	0	0	0
WDR4	3	0	3	2	1	0
NDUFV3	3	1	3	1	1	1
PKNOX1	0	3	0	0	0	1
CBS	5	4	2	2	1	0
U2AF1	5	1	2	1	0	0
CRYAA	5	4	1	0	0	0
SIK1	4	8	0	4	3	1
HSF2BP	5	2	0	1	0	0
RRP1B	5	2	0	1	0	0
PDXK	3	2	1	3	1	0
CSTB	6	0	0	1	2	0
RRP1	6	0	0	1	2	0
AGPAT3	3	0	0	0	0	1
TRAPPC10	1	0	2	0	0	0
PWP2	4	1	2	1	0	0
C21orf33	3	1	2	1	0	0
ICOSLG	3	2	0	2	0	0
DNMT3L	7	2	0	2	0	0
AIRE	7	2	0	1	0	0
PFKL	6	1	0	0	0	0
C21orf2	6	1	0	0	0	0
TRPM2	3	0	0	0	0	0
LRRC3	5	0	1	0	0	1
KRTAP10-9	1	0	0	0	0	0
UBE2G2	7	0	1	0	0	0
SUMO3	5	0	1	0	1	0
PTTG1IP	7	2	1	1	1	0
ITGB2	6	3	1	3	1	0
FAM207A	5	1	1	3	1	0
ADARB1	3	1	0	1	0	0
POFUT2	5	3	3	0	1	0
COL18A1	5	2	1	3	1	1
SLC19A1	1	0	0	0	0	0
PCBP3	2	0	0	0	0	0
COL6A1	2	0	0	0	0	0
COL6A2	2	0	0	0	0	0
SPATC1L	5	0	0	0	0	0
LSS	4	0	0	0	0	0
MCM3AP	5	1	2	1	0	0
YBEY	5	1	2	1	0	0
C21orf58	3	1	2	1	0	0
PCNT	3	1	2	1	0	0
DIP2A	0	0	0	1	0	0
S100B	1	0	0	1	0	0
PRMT2	1	0	0	0	0	0
IL17RA	3	0	1	1	0	2
CECR6	4	0	1	1	0	2
CECR5	4	0	1	0	0	2
CECR1	3	0	1	0	0	0
CECR2	0	0	0	1	0	0
ATP6V1E1	0	0	3	1	0	0
BCL2L13	0	0	3	1	0	0
BID	3	0	0	0	0	1
MICAL3	1	1	0	1	0	0
PEX26	1	1	1	2	0	0
TUBA8	2	0	1	2	0	0
USP18	1	0	0	1	0	0
DGCR6	2	0	0	0	0	0
PRODH	2	0	0	0	0	1
DGCR2	8	0	0	0	0	0
DGCR14	6	0	0	0	0	0
GSC2	6	0	0	0	0	0
SLC25A1	3	0	0	0	0	1
CLTCL1	1	0	0	0	0	0
HIRA	4	0	3	1	0	0
C22orf39	5	0	3	1	0	0
UFD1L	5	0	3	1	0	0
CDC45	5	0	3	1	0	0
CLDN5	4	0	1	1	0	0
SEPT5	4	0	0	0	0	0
TBX1	4	1	0	0	0	0
C22orf29	1	4	1	2	0	1
GNB1L	1	4	1	2	0	1
COMT	8	1	0	0	0	0
TXNRD2	8	1	0	0	0	0
ARVCF	2	1	1	0	0	0
TANGO2	2	1	1	0	0	0
DGCR8	5	0	2	1	0	0
RANBP1	6	0	2	1	0	0
TRMT2A	6	0	2	1	0	0
ZDHHC8	7	0	1	1	0	1
RTN4R	5	0	0	0	0	0
DGCR6L	2	0	0	0	0	0
ZNF74	2	0	0	0	0	0
SCARF2	3	0	0	0	0	0
KLHL22	3	1	2	0	0	0
MED15	2	1	2	0	0	0
PI4KA	2	1	0	1	1	0
SNAP29	2	1	0	1	1	0
CRKL	4	1	0	0	0	0
LZTR1	4	0	2	0	0	1
THAP7	4	1	2	0	0	1
SLC7A4	2	1	1	0	0	1
HIC2	1	0	0	0	0	0
UBE2L3	1	1	0	0	0	0
YDJC	9	0	2	0	0	0
CCDC116	9	0	2	0	0	0
SDF2L1	9	0	2	0	0	0
PPIL2	9	0	2	0	0	0
YPEL1	2	0	0	0	0	0
MAPK1	0	1	0	0	0	0
PPM1F	8	1	3	0	1	0
TOP3B	9	1	3	0	1	0
VPREB1	7	0	0	0	0	0
ZNF280B	5	0	0	0	0	0
ZNF280A	5	0	0	0	0	0
PRAME	7	0	0	0	0	0
GNAZ	1	0	0	0	1	1
RAB36	4	0	0	0	0	0
BCR	3	1	0	0	0	0
IGLL1	4	0	0	0	0	2
ZNF70	2	0	1	0	0	0
VPREB3	2	0	1	0	0	0
CHCHD10	2	0	1	0	0	0
MMP11	2	0	1	0	0	0
SMARCB1	2	0	1	0	0	0
DERL3	3	0	0	0	0	0
SLC2A11	5	0	0	0	0	0
MIF	6	0	1	0	0	0
GSTT1	2	0	1	1	0	0
CABIN1	2	0	1	0	0	0
SUSD2	6	0	1	0	0	0
SPECC1L	3	0	0	2	0	0
ADORA2A	2	0	0	0	0	0
SNRPD3	2	0	2	1	0	0
GUCD1	2	0	2	1	0	0
GGT1	0	0	2	0	0	0
SGSM1	6	0	0	0	0	1
KIAA1671	6	1	0	2	0	0
CRYBB3	4	0	0	0	0	1
LRP5L	2	0	0	0	0	0
MYO18B	4	1	0	1	0	1
ASPHD2	3	0	0	0	0	1
HPS4	2	0	1	0	0	1
SRRD	2	0	1	0	0	1
TFIP11	1	0	1	0	0	1
TPST2	0	0	0	0	0	0
CRYBB1	2	0	0	1	1	0
CRYBA4	3	0	0	1	1	0
MN1	2	0	0	1	0	0
PITPNB	4	0	0	0	0	0
CHEK2	1	5	2	0	0	0
HSCB	1	5	2	0	0	0
CCDC117	0	4	1	0	0	0
XBP1	1	3	0	0	0	0
ZNRF3	1	0	0	0	0	0
KREMEN1	2	0	0	1	0	0
EMID1	2	0	0	0	0	0
RHBDD3	3	0	0	0	0	0
EWSR1	3	0	0	0	0	0
GAS2L1	3	0	0	0	0	0
RASL10A	2	0	0	0	0	0
AP1B1	2	0	1	0	0	0
NEFH	2	0	0	1	0	2
THOC5	3	0	1	2	0	0
NIPSNAP1	3	0	1	4	0	0
NF2	4	0	1	4	0	0
ZMAT5	4	0	0	1	1	1
UQCR10	4	0	0	1	1	0
ASCC2	2	2	1	1	1	0
MTMR3	0	1	1	0	0	0
LIF	8	3	1	0	0	0
OSM	8	1	0	0	0	0
GATSL3	7	0	0	0	0	0
TBC1D10A	5	0	1	0	0	0
CCDC157	3	0	1	0	0	0
SF3A1	3	0	1	0	0	0
RNF215	3	0	1	3	0	0
SEC14L2	4	0	1	3	0	0
MTFP1	4	0	0	3	0	1
SEC14L4	1	0	0	0	0	1
GAL3ST1	3	0	1	2	1	0
PES1	4	0	1	2	1	0
TCN2	4	0	1	2	1	0
SLC35E4	5	0	1	2	1	0
DUSP18	3	0	0	0	0	0
OSBP2	2	0	0	0	0	0
SMTN	5	2	0	1	0	0
SELM	6	1	0	0	0	0
INPP5J	6	1	1	0	0	0
PLA2G3	3	1	1	0	0	0
RNF185	3	1	1	0	0	0
LIMK2	6	1	1	0	0	0
PIK3IP1	4	1	0	1	0	0
PATZ1	2	0	1	0	0	0
DRG1	0	0	0	1	0	0
EIF4ENIF1	1	0	1	1	0	0
SFI1	1	0	1	1	0	0
PISD	2	0	1	0	0	0
PRR14L	2	2	2	0	0	0
DEPDC5	2	2	2	0	0	0
YWHAH	4	1	0	0	0	0
SLC5A1	1	1	0	1	1	0
RTCB	4	0	0	0	0	0
BPIFC	4	0	2	0	0	0
FBXO7	5	0	2	0	0	0
TIMP3	6	2	0	0	0	0
ISX	3	0	1	0	0	1
HMGXB4	1	1	1	0	0	0
TOM1	1	1	1	0	0	0
HMOX1	4	2	1	2	2	0
MCM5	3	2	1	2	2	0
RASD2	5	1	1	1	0	1
MB	6	5	2	0	1	0
APOL6	4	4	1	0	1	0
RBFOX2	2	0	0	1	0	0
APOL3	4	0	1	1	1	1
APOL4	4	0	0	1	0	2
APOL2	5	0	0	1	0	2
APOL1	5	0	0	1	0	1
MYH9	1	0	3	1	1	0
TXN2	3	5	4	1	0	0
FOXRED2	4	3	3	1	0	0
EIF3D	3	0	3	1	0	0
IFT27	4	0	1	0	0	2
PVALB	5	0	1	0	0	1
NCF4	3	0	0	0	0	1
CSF2RB	2	0	0	0	0	1
MPST	7	0	1	0	0	2
TST	7	0	1	0	0	2
KCTD17	5	0	0	0	0	2
IL2RB	7	2	1	3	0	1
C1QTNF6	7	2	1	3	0	1
SSTR3	9	2	1	3	0	1
RAC2	8	1	1	1	0	1
CYTH4	4	0	0	0	0	0
ELFN2	3	1	0	0	0	1
MFNG	6	2	0	0	0	1
CARD10	10	1	0	0	0	0
CDC42EP1	8	1	2	0	0	0
LGALS2	9	0	2	0	0	0
GGA1	9	0	2	0	0	0
SH3BP1	8	0	3	0	0	0
PDXP	7	0	1	0	0	0
LGALS1	6	0	1	0	0	0
NOL12	7	0	1	0	0	0
TRIOBP	6	0	1	0	0	0
H1F0	5	0	2	1	1	0
GCAT	5	0	2	1	1	0
ANKRD54	3	0	2	1	0	0
EIF3L	3	0	2	1	0	0
MICALL1	4	1	1	1	0	0
POLR2F	4	1	1	0	0	0
C22orf23	4	1	1	0	0	0
SOX10	2	1	1	0	0	0
PICK1	5	0	1	1	0	0
BAIAP2L2	7	1	0	0	0	0
PLA2G6	5	5	0	3	1	0
MAFF	3	4	0	3	1	0
TMEM184B	8	4	1	1	1	0
CSNK1E	7	3	1	1	1	0
KDELR3	2	0	0	0	0	0
DDX17	1	0	0	0	0	0
DMC1	1	0	0	0	0	0
FAM227A	1	1	1	2	0	0
CBY1	1	1	1	2	0	0
TOMM22	3	1	1	1	0	0
JOSD1	4	1	1	1	0	0
GTPBP1	4	1	1	1	0	0
SUN2	5	1	1	1	0	0
DNAL4	4	1	1	2	0	1
NPTXR	5	1	1	2	0	1
CBX6	5	0	0	0	0	2
APOBEC3B	2	1	0	1	0	0
APOBEC3C	2	1	0	0	0	0
APOBEC3D	2	1	0	0	0	0
APOBEC3F	1	0	0	0	0	0
APOBEC3G	2	0	0	0	0	0
APOBEC3H	3	0	0	0	0	0
CBX7	4	3	0	0	0	0
PDGFB	3	2	0	0	1	0
RPL3	10	5	1	1	1	0
SYNGR1	9	3	1	1	0	0
TAB1	2	0	0	0	0	0
MGAT3	4	0	1	0	0	1
MIEF1	8	1	3	1	1	2
ATF4	9	1	3	1	1	2
RPS19BP1	9	1	3	1	1	1
GRAP2	2	0	0	0	0	0
FAM83F	4	6	0	0	0	1
TNRC6B	3	4	1	0	0	1
ADSL	1	0	1	0	0	0
SGSM3	2	0	1	0	0	0
MKL1	3	0	1	1	0	0
SLC25A17	1	0	2	1	0	0
ST13	2	0	2	3	0	0
XPNPEP3	2	0	2	3	0	0
RBX1	0	0	0	0	0	0
EP300	0	1	0	0	0	0
L3MBTL2	0	0	0	1	0	1
ZC3H7B	2	0	1	0	0	0
RANGAP1	2	0	1	0	0	0
TEF	2	0	1	1	0	0
TOB2	1	1	3	1	0	0
PHF5A	2	1	2	1	1	0
ACO2	2	1	2	1	1	0
POLR3H	8	0	0	2	1	0
CSDC2	8	0	0	2	1	0
PMM1	4	0	0	1	0	0
DESI1	3	2	0	0	0	0
XRCC6	3	2	0	0	0	0
MEI1	5	2	2	1	0	0
CCDC134	4	1	1	1	0	0
SREBF2	4	1	1	0	0	0
TNFRSF13C	4	0	0	1	0	0
CENPM	4	0	0	0	0	0
SEPT3	4	0	0	0	0	0
WBP2NL	2	0	0	0	0	0
NAGA	4	0	0	0	0	0
FAM109B	4	0	0	0	0	0
SMDT1	4	0	0	0	0	0
NDUFA6	4	0	0	0	0	0
TCF20	2	1	0	0	0	1
NFAM1	3	0	0	0	0	0
RRP7A	2	0	0	0	0	0
SERHL2	1	0	0	0	0	0
POLDIP3	4	1	1	0	0	0
CYB5R3	5	4	2	0	0	0
ARFGAP3	3	0	0	1	0	0
PACSIN2	4	0	0	0	0	1
TTLL1	5	0	1	2	0	0
BIK	5	0	2	2	0	0
MCAT	4	0	2	2	0	0
TSPO	4	0	2	2	0	0
TTLL12	5	0	2	1	0	0
SCUBE1	3	0	0	0	0	0
MPPED1	2	0	0	0	0	2
EFCAB6	4	0	1	0	0	0
SULT4A1	5	0	1	1	0	1
PNPLA3	6	0	2	1	0	0
SAMM50	4	0	2	1	0	0
PARVB	1	0	1	1	0	0
PARVG	0	0	0	0	0	1
LDOC1L	0	1	0	0	0	0
PRR5	6	0	0	0	0	0
ARHGAP8	1	0	0	0	0	1
PHF21B	3	0	0	0	0	2
NUP50	2	1	0	0	0	0
KIAA0930	5	0	0	0	0	1
FAM118A	3	0	1	1	0	0
SMC1B	4	0	0	0	0	0
RIBC2	4	0	0	0	0	0
FBLN1	2	0	0	1	0	0
ATXN10	1	5	1	1	1	1
WNT7B	6	3	1	1	0	0
PPARA	2	0	1	0	0	3
TTC38	1	0	2	0	0	0
GTSE1	1	1	3	0	0	2
TRMU	3	1	2	0	0	2
GRAMD4	0	0	0	0	0	0
CERK	2	3	2	2	0	1
TBC1D22A	5	3	2	2	0	1
C22orf34	4	0	0	1	0	0
ZBED4	1	0	0	1	0	0
ALG12	4	2	1	1	1	1
CRELD2	4	2	1	1	1	1
PIM3	4	3	1	0	2	1
MLC1	0	0	0	0	0	0
PANX2	3	0	1	0	1	0
TRABD	3	0	1	0	1	0
SELO	5	0	2	0	1	0
TUBGCP6	9	0	3	0	0	1
HDAC10	9	0	2	0	0	1
MAPK12	7	0	3	0	0	1
MAPK11	7	0	3	0	0	1
PLXNB2	4	0	2	0	0	1
DENND6B	2	0	2	0	0	0
PPP6R2	2	0	2	0	0	0
SBF1	3	0	1	1	0	1
ADM2	4	0	1	2	3	1
LMF2	5	3	1	2	3	1
NCAPH2	5	3	1	2	3	1
SCO2	6	4	1	2	3	1
TYMP	6	4	1	2	3	1
ODF3B	6	4	1	2	3	1
KLHDC7B	6	4	1	2	3	1
CPT1B	6	4	0	0	2	1
CHKB	6	4	0	0	0	1
MAPK8IP2	4	1	0	0	0	1
ARSA	2	0	0	0	0	1
SHANK3	2	0	0	0	0	0
RABL2B	1	0	0	0	0	0
CHL1	0	0	0	0	0	0
CNTN6	2	1	0	0	0	0
IL5RA	0	0	1	1	0	0
TRNT1	0	0	1	1	0	0
CRBN	3	0	0	0	0	0
LRRN1	0	0	0	0	0	0
SETMAR	5	0	0	1	0	0
SUMF1	0	2	1	1	1	1
ITPR1	1	2	1	1	1	1
BHLHE40	6	9	2	3	2	1
ARL8B	3	1	0	1	0	0
EDEM1	2	0	1	0	0	1
LMCD1	0	0	0	0	0	0
SSUH2	3	1	0	0	0	0
OXTR	2	3	0	0	0	1
RAD18	2	1	1	0	0	0
SRGAP3	0	0	0	0	0	1
THUMPD3	1	1	2	2	0	0
SETD5	2	2	2	2	0	0
LHFPL4	0	0	0	0	0	1
MTMR14	1	0	1	0	0	0
BRPF1	2	1	1	0	0	2
OGG1	4	1	2	0	1	3
CAMK1	5	1	2	0	1	1
ARPC4	7	0	2	0	1	1
ARPC4-TTLL3	7	0	2	0	1	1
TADA3	7	0	2	0	1	1
TTLL3	7	0	1	1	1	1
RPUSD3	5	0	1	2	2	0
CIDEC	2	2	2	4	3	0
JAGN1	4	2	3	4	3	0
IL17RE	5	2	3	3	3	0
IL17RC	5	2	3	3	3	0
CRELD1	7	3	3	3	3	0
PRRT3	7	3	2	2	2	0
EMC3	2	2	2	1	1	0
FANCD2	2	2	2	1	1	0
BRK1	2	0	1	0	0	0
VHL	4	0	1	0	0	0
IRAK2	5	2	1	0	1	0
TATDN2	4	1	0	0	0	0
GHRL	5	1	1	1	0	0
SEC13	6	1	1	1	0	0
ATP2B2	3	1	0	0	0	4
SLC6A11	4	0	0	0	0	0
SLC6A1	4	0	0	0	0	2
HRH1	6	5	1	0	1	0
ATG7	1	1	0	0	1	0
VGLL4	0	1	2	0	0	0
TAMM41	5	0	0	2	0	0
TIMP4	6	3	1	4	2	1
PPARG	2	0	0	1	0	1
TSEN2	4	4	1	3	0	2
MKRN2	3	1	1	1	0	1
RAF1	2	2	0	0	0	0
TMEM40	5	0	0	3	1	0
CAND2	6	0	1	3	1	1
RPL32	7	0	1	1	0	2
IQSEC1	3	0	0	0	0	1
NUP210	5	0	2	0	0	0
HDAC11	8	0	1	1	0	0
FBLN2	2	2	0	1	0	0
WNT7A	2	0	0	0	0	0
TPRXL	1	0	0	0	0	0
CHCHD4	8	1	2	0	0	1
TMEM43	8	1	2	0	0	1
XPC	9	3	1	0	1	0
LSM3	9	3	1	0	1	0
SLC6A6	7	2	2	0	1	0
CCDC174	4	0	1	2	0	0
NR2C2	4	1	1	1	0	0
MRPS25	3	1	1	0	1	0
CAPN7	3	0	0	0	0	0
SH3BP5	3	0	3	2	4	0
METTL6	3	0	2	1	1	1
EAF1	3	0	2	1	1	1
COLQ	3	0	0	2	0	0
BTD	4	5	1	6	1	1
HACL1	4	5	1	6	1	1
ANKRD28	0	0	0	0	0	0
GALNT15	3	1	0	0	0	0
DPH3	3	3	1	1	0	0
OXNAD1	3	3	1	1	0	0
RFTN1	2	0	0	0	0	0
PLCL2	1	0	0	0	0	0
TBC1D5	0	0	0	0	1	1
SATB1	0	0	0	0	0	0
KCNH8	0	0	0	0	0	1
EFHB	2	1	1	1	1	0
RAB5A	0	1	1	1	1	0
KAT2B	1	1	1	1	0	0
ZNF385D	1	0	0	1	0	0
UBE2E2	1	0	0	2	1	0
UBE2E1	3	0	1	0	0	0
RPL15	2	1	1	2	1	1
NKIRAS1	2	1	1	2	1	1
NR1D2	1	1	1	2	1	1
THRB	2	1	0	0	0	1
RARB	0	0	0	0	0	0
TOP2B	1	0	0	0	0	0
NGLY1	1	1	1	2	0	0
OXSM	1	1	1	2	0	0
LRRC3B	0	0	0	0	0	0
NEK10	2	1	0	1	0	0
SLC4A7	2	2	0	2	1	1
EOMES	5	1	0	1	0	0
CMC1	1	0	1	1	0	1
AZI2	1	1	1	0	0	1
ZCWPW2	1	1	1	0	0	1
RBMS3	1	3	0	1	1	0
TGFBR2	1	4	0	1	0	1
GADL1	1	0	0	1	0	0
STT3B	4	0	0	1	2	0
ZNF860	3	0	1	0	0	2
OSBPL10	3	0	1	0	0	2
GPD1L	2	0	0	0	0	0
CMTM8	2	1	0	1	0	0
CMTM7	2	1	0	0	0	0
DYNC1LI1	0	0	0	0	1	0
CNOT10	2	0	1	1	0	0
TRIM71	2	0	1	1	0	0
CCR4	3	0	0	0	0	1
TMPPE	4	1	1	0	0	0
GLB1	4	1	1	0	0	0
CRTAP	4	1	1	0	0	0
SUSD5	1	0	0	0	0	0
FBXL2	1	1	0	0	0	0
UBP1	1	0	1	2	1	1
CLASP2	2	0	0	1	0	0
PDCD6IP	2	0	1	1	0	1
ARPP21	2	0	0	0	0	0
STAC	0	1	0	0	0	0
TRANK1	3	2	2	1	0	0
EPM2AIP1	2	2	1	1	0	0
MLH1	2	2	1	1	0	0
LRRFIP2	1	1	1	0	1	0
GOLGA4	2	1	0	1	0	0
ITGA9	0	0	0	0	0	2
CTDSPL	3	0	0	0	0	0
VILL	8	0	1	1	0	0
PLCD1	6	0	1	1	0	0
DLEC1	6	0	1	1	0	0
ACAA1	4	1	2	1	0	1
MYD88	4	1	2	1	0	1
OXSR1	4	1	2	1	0	1
XYLB	3	1	0	0	0	0
ACVR2B	3	0	0	0	0	0
EXOG	5	0	0	0	0	0
SCN5A	6	0	0	0	0	0
