CTCF	EP300	GABPA	MAFK	NFE2L2	REST
DYSF	2	0	0	1	0	0
CYP26B1	2	1	1	0	0	0
EXOC6B	1	0	0	0	0	0
SPR	3	0	1	0	0	3
EMX1	1	0	0	0	0	0
SFXN5	0	0	0	3	1	0
RAB11FIP5	0	0	0	1	0	0
NOTO	0	0	0	0	0	0
SMYD5	2	0	0	0	0	0
PRADC1	1	1	1	0	2	0
CCT7	1	1	1	0	2	0
FBXO41	2	0	0	0	0	0
EGR4	2	0	0	0	0	1
ALMS1	0	0	0	0	0	0
TPRKB	0	0	1	0	0	0
DUSP11	1	0	0	0	0	0
STAMBP	2	0	2	0	0	0
ACTG2	0	0	0	0	0	1
DGUOK	1	1	1	1	0	1
BOLA3	3	0	0	0	0	0
MOB1A	0	0	0	1	0	0
MTHFD2	1	1	0	1	1	0
SLC4A5	2	0	0	0	0	0
DCTN1	2	0	0	0	0	0
WDR54	0	0	0	0	0	0
RTKN	1	0	0	0	0	0
INO80B	2	1	1	1	1	0
WBP1	2	1	2	1	1	0
MOGS	3	0	2	0	0	0
TTC31	2	0	2	0	0	0
CCDC142	2	0	2	0	0	0
LBX2	2	0	1	0	0	0
PCGF1	2	0	1	0	0	0
TLX2	1	0	1	0	0	0
DQX1	1	0	1	0	0	0
HTRA2	1	0	1	0	0	0
AUP1	1	0	1	0	0	0
DOK1	2	0	0	1	0	0
LOXL3	2	0	0	1	0	0
M1AP	0	0	0	0	0	0
SEMA4F	0	0	0	0	0	0
HK2	1	0	0	0	0	0
POLE4	0	0	0	0	0	0
TACR1	0	0	0	0	0	0
EVA1A	2	0	0	0	0	0
MRPL19	2	0	0	1	0	0
GCFC2	0	0	1	1	0	0
LRRTM4	0	0	0	0	0	0
REG3G	0	0	0	0	0	0
CTNNA2	0	0	0	0	0	1
LRRTM1	0	0	0	0	0	0
SUCLG1	0	0	0	0	0	0
DNAH6	0	0	0	0	0	0
TRABD2A	1	1	0	1	0	1
TMSB10	0	1	1	0	1	1
KCMF1	0	0	0	0	0	0
TCF7L1	1	0	0	0	0	0
TGOLN2	1	0	1	0	1	0
RETSAT	0	1	1	0	0	1
ELMOD3	0	1	1	0	0	1
CAPG	1	1	1	0	0	0
MAT2A	2	1	0	0	1	1
GGCX	1	1	0	0	0	0
VAMP8	0	0	0	0	0	0
VAMP5	0	0	0	0	0	0
RNF181	1	0	1	0	0	1
TMEM150A	1	0	2	0	0	1
USP39	1	0	2	0	0	1
C2orf68	1	0	1	0	0	0
SFTPB	0	0	0	0	0	1
GNLY	0	1	0	0	0	0
ATOH8	1	0	0	0	0	0
ST3GAL5	1	0	0	0	0	0
POLR1A	0	0	0	0	0	0
PTCD3	0	0	0	0	0	0
IMMT	0	0	1	1	2	1
MRPL35	0	0	1	1	2	1
REEP1	0	0	0	0	0	1
KDM3A	0	3	0	3	0	0
CHMP3	0	0	1	1	0	0
RNF103	0	0	0	0	0	0
RMND5A	0	0	0	0	0	0
CD8A	1	0	0	0	0	0
KRCC1	1	0	2	0	0	0
THNSL2	0	0	0	0	0	0
EIF2AK3	0	3	1	3	0	0
RPIA	2	0	1	0	0	0
TEKT4	3	0	0	0	0	0
MAL	2	0	0	0	0	0
MRPS5	1	0	0	1	0	0
ZNF514	0	0	1	0	0	0
ZNF2	0	0	1	0	0	0
PROM2	1	0	0	0	0	0
KCNIP3	0	0	0	0	0	0
FAHD2A	1	0	0	0	0	0
ANKRD36C	1	0	0	0	0	0
DUSP2	2	2	0	0	1	0
STARD7	0	0	0	1	0	0
TMEM127	3	0	1	0	0	0
CIAO1	3	0	1	0	0	0
SNRNP200	0	1	1	0	0	0
ITPRIPL1	0	0	0	0	0	0
NCAPH	1	0	0	0	0	0
ARID5A	0	2	0	0	0	0
KANSL3	0	0	1	0	0	0
LMAN2L	0	0	0	0	0	0
CNNM4	2	0	0	0	0	0
CNNM3	1	0	0	0	0	0
ANKRD39	2	0	0	0	0	0
SEMA4C	1	0	1	1	0	0
ANKRD36	2	0	0	0	0	0
COX5B	1	0	1	0	0	0
ACTR1B	2	0	1	1	1	0
ZAP70	1	0	0	0	0	0
TMEM131	0	0	0	0	0	0
VWA3B	0	0	0	0	0	1
INPP4A	0	0	0	0	0	0
COA5	2	0	1	0	0	0
UNC50	2	0	1	0	0	0
MGAT4A	0	0	0	0	0	0
KIAA1211L	0	0	0	0	0	0
TSGA10	1	0	1	0	0	0
LIPT1	1	0	1	0	0	0
MITD1	2	0	1	0	0	0
MRPL30	2	0	1	0	0	0
TXNDC9	1	1	1	1	1	0
EIF5B	1	1	1	1	1	0
REV1	1	0	0	0	0	0
AFF3	0	0	0	0	0	0
LONRF2	0	0	0	0	0	0
CHST10	1	0	0	0	0	0
PDCL3	0	0	1	0	0	0
NPAS2	1	1	0	0	0	0
RPL31	0	0	1	0	0	0
TBC1D8	1	0	1	0	0	0
CNOT11	2	0	0	0	0	0
RNF149	0	0	0	0	0	0
CREG2	1	0	0	0	0	1
RFX8	0	0	0	0	0	0
MAP4K4	0	0	0	0	0	0
IL1R2	1	0	0	0	0	0
IL1R1	1	2	0	2	2	0
IL1RL2	1	0	1	0	0	0
IL1RL1	1	0	0	0	0	0
IL18R1	1	0	0	0	0	0
IL18RAP	0	0	0	0	0	0
SLC9A2	1	0	0	0	0	0
MFSD9	0	0	0	0	0	0
TMEM182	0	0	0	0	0	0
POU3F3	1	0	0	0	0	0
MRPS9	0	0	0	0	0	1
TGFBRAP1	0	0	1	1	0	0
C2orf49	0	0	1	1	0	0
FHL2	0	0	0	0	0	0
NCK2	0	0	0	0	0	0
UXS1	0	0	0	0	0	0
ST6GAL2	0	0	0	0	0	0
SULT1C2	0	0	0	0	0	0
SULT1C4	0	0	0	0	0	0
LIMS1	0	0	0	0	0	0
RANBP2	0	1	0	0	1	0
CCDC138	0	0	0	0	0	0
EDAR	1	0	0	0	0	0
SH3RF3	1	0	0	0	0	0
SEPT10	1	0	2	1	0	0
SOWAHC	1	0	2	1	0	0
RGPD5	0	0	0	0	0	0
MALL	2	0	0	0	0	0
NPHP1	0	0	0	0	0	0
BUB1	0	0	0	0	0	0
ACOXL	0	0	0	0	0	0
BCL2L11	1	0	0	1	0	0
ANAPC1	1	0	0	0	0	0
MERTK	1	0	0	0	0	0
TMEM87B	0	0	1	0	0	0
FBLN7	0	0	0	0	0	0
ZC3H8	1	0	0	0	0	0
ZC3H6	0	0	0	0	0	0
TTL	1	0	0	0	0	0
POLR1B	0	0	1	0	0	0
CHCHD5	0	0	1	0	0	0
SLC20A1	1	2	0	0	0	0
CKAP2L	0	0	0	0	0	0
IL1A	0	2	0	2	2	0
IL1B	0	0	0	0	0	0
IL36G	0	0	0	0	0	0
IL36A	0	0	0	0	0	0
IL36RN	0	0	0	0	0	0
IL1RN	0	0	0	0	0	0
PSD4	0	0	0	0	0	0
PAX8	0	0	0	0	0	0
RABL2A	0	0	0	0	0	0
SLC35F5	0	1	1	0	1	0
ACTR3	0	0	0	0	0	0
DPP10	0	0	0	0	0	1
DDX18	1	0	1	0	0	0
CCDC93	0	0	0	0	0	0
INSIG2	1	0	1	1	0	0
EN1	1	0	0	0	0	0
C1QL2	0	0	0	0	0	1
STEAP3	1	0	0	0	0	0
C2orf76	0	0	0	0	0	0
DBI	0	0	0	0	0	0
TMEM37	0	0	0	1	0	0
TMEM177	0	0	0	0	0	0
PTPN4	2	0	0	0	0	0
EPB41L5	0	0	0	0	0	0
TMEM185B	1	0	1	0	0	0
RALB	1	0	1	0	0	0
INHBB	1	0	0	0	0	1
GLI2	0	0	0	0	0	0
TFCP2L1	0	0	0	0	0	0
CLASP1	0	0	0	0	0	0
NIFK	0	0	1	0	0	0
TSN	1	0	0	0	0	0
GYPC	1	0	0	0	0	0
BIN1	1	1	0	0	0	0
CYP27C1	2	0	0	0	0	1
ERCC3	0	0	1	0	0	0
MAP3K2	0	0	0	0	0	0
PROC	0	1	0	0	1	0
IWS1	1	0	0	0	0	0
MYO7B	1	0	0	0	0	0
LIMS2	0	0	0	0	0	0
SFT2D3	1	1	2	0	0	0
WDR33	0	0	0	0	0	0
POLR2D	1	0	1	0	0	0
AMMECR1L	0	0	0	0	0	0
SAP130	0	0	1	0	0	1
UGGT1	0	0	1	0	0	0
MZT2B	0	0	0	0	0	0
SMPD4	0	0	0	0	0	0
CCDC115	2	1	1	0	0	0
PTPN18	0	0	0	0	0	1
AMER3	0	0	0	0	0	1
FAM168B	1	0	1	0	0	0
PLEKHB2	1	0	1	0	2	0
MZT2A	1	0	0	0	0	1
GPR39	0	0	1	1	0	0
LYPD1	0	0	0	0	0	0
NCKAP5	1	0	0	0	0	0
MGAT5	2	0	0	0	0	0
TMEM163	1	0	0	0	0	0
ACMSD	0	0	0	0	0	0
CCNT2	0	0	0	0	0	0
RAB3GAP1	0	0	0	0	0	0
ZRANB3	0	0	2	0	0	0
R3HDM1	0	0	2	0	0	0
UBXN4	2	0	0	0	0	0
MCM6	0	0	0	0	0	0
DARS	0	0	1	0	0	0
CXCR4	0	0	0	0	0	0
HNMT	0	1	0	0	0	0
SPOPL	0	0	1	1	0	0
LRP1B	0	1	0	1	2	0
KYNU	1	3	0	1	2	0
ARHGAP15	0	0	0	0	0	0
GTDC1	0	0	0	1	0	0
ZEB2	0	0	0	0	0	0
ACVR2A	0	0	1	0	0	0
MBD5	1	1	1	0	0	0
ORC4	1	1	1	0	0	0
EPC2	0	0	0	0	0	0
KIF5C	0	0	0	0	0	0
LYPD6B	0	0	0	0	0	0
LYPD6	2	0	0	0	0	0
MMADHC	2	0	1	0	0	0
RND3	1	2	0	1	0	0
RBM43	0	0	0	0	0	0
NMI	0	0	0	0	0	0
TNFAIP6	0	0	0	0	0	0
RIF1	1	0	0	0	0	0
ARL5A	0	0	0	0	0	1
CACNB4	0	0	0	0	0	0
STAM2	3	0	1	0	0	0
FMNL2	0	0	0	0	0	0
PRPF40A	1	0	0	1	0	0
ARL6IP6	1	0	0	1	0	0
RPRM	2	1	0	0	0	2
GALNT13	0	0	0	0	0	1
NR4A2	1	2	2	0	0	0
GPD2	0	0	0	1	1	0
GALNT5	0	0	0	0	0	0
ERMN	3	0	0	0	0	0
CYTIP	1	0	0	0	0	0
ACVR1C	0	0	0	0	0	0
ACVR1	0	0	1	0	0	0
UPP2	0	0	0	0	0	0
PKP4	1	0	0	0	0	0
DAPL1	0	0	0	0	0	0
TANC1	0	0	0	0	0	0
WDSUB1	1	2	0	0	0	0
BAZ2B	0	0	0	0	0	0
MARCH7	0	0	0	0	0	0
CD302	1	0	0	0	0	0
LY75	0	0	0	0	0	0
LY75-CD302	0	0	0	0	0	0
PLA2R1	0	0	0	0	0	0
ITGB6	0	2	0	1	0	0
RBMS1	0	0	0	0	0	0
TANK	0	0	0	0	0	0
PSMD14	0	1	1	0	0	0
TBR1	0	0	0	0	0	0
SLC4A10	0	0	0	0	0	0
DPP4	0	0	0	1	0	0
FAP	0	0	0	0	0	0
IFIH1	2	0	0	0	0	0
GCA	1	0	0	0	0	0
FIGN	0	0	0	0	0	1
GRB14	0	0	0	0	0	0
COBLL1	1	0	0	0	0	0
SLC38A11	0	0	0	0	0	0
SCN3A	1	0	0	0	0	0
SCN2A	1	0	0	0	0	1
CSRNP3	0	0	0	0	0	0
GALNT3	0	0	0	0	0	0
TTC21B	1	0	0	0	0	0
SCN9A	1	0	0	0	0	0
XIRP2	0	0	0	0	0	0
STK39	0	0	0	0	0	0
CERS6	0	0	0	0	0	0
NOSTRIN	0	0	0	0	0	1
SPC25	0	0	0	0	0	0
DHRS9	0	0	0	0	0	1
BBS5	0	0	0	0	0	0
KLHL41	0	0	0	1	0	0
FASTKD1	0	0	1	0	0	0
PPIG	0	0	1	0	0	0
CCDC173	0	0	1	0	0	0
PHOSPHO2	0	0	1	0	0	0
KLHL23	0	0	0	0	0	0
SSB	1	0	1	0	0	0
METTL5	1	0	0	0	0	0
UBR3	1	0	0	0	0	0
MYO3B	0	0	0	0	0	0
SP5	0	0	0	1	0	0
GAD1	2	0	0	0	0	2
GORASP2	2	0	1	1	0	1
TLK1	1	0	0	1	0	0
DCAF17	0	0	1	0	0	1
METTL8	0	0	1	0	0	1
CYBRD1	1	0	0	0	0	0
DYNC1I2	0	0	1	0	0	0
SLC25A12	0	0	0	0	0	0
HAT1	1	0	1	0	0	0
METAP1D	0	0	0	0	0	0
DLX1	0	0	0	0	0	0
DLX2	1	0	0	0	0	0
ITGA6	0	0	0	1	0	0
PDK1	0	0	0	1	1	0
RAPGEF4	0	0	0	0	0	0
CDCA7	0	0	0	0	0	0
SP3	0	0	2	0	0	0
OLA1	0	0	0	0	0	0
CIR1	0	0	1	0	0	0
SCRN3	0	0	1	0	0	0
GPR155	0	0	1	0	0	0
WIPF1	0	0	0	0	0	0
CHRNA1	1	0	0	0	0	0
CHN1	0	0	0	0	0	0
ATF2	0	0	0	0	0	0
ATP5G3	2	0	0	0	0	0
KIAA1715	0	0	0	0	0	0
EVX2	2	0	0	0	0	0
HOXD13	4	0	0	0	0	0
HOXD12	2	0	0	0	0	0
HOXD11	3	0	0	0	0	0
HOXD10	2	0	0	0	0	0
HOXD9	2	0	0	0	0	0
HOXD8	1	0	0	0	0	0
HOXD3	0	0	0	0	0	0
HOXD1	0	0	0	0	0	0
MTX2	0	0	1	0	0	0
HNRNPA3	0	0	0	0	0	1
NFE2L2	1	2	2	2	1	1
AGPS	0	0	0	0	0	0
TTC30B	0	0	1	0	0	0
TTC30A	0	0	1	0	0	0
PDE11A	1	0	1	0	0	1
RBM45	1	0	1	0	0	1
OSBPL6	0	0	0	0	0	0
PRKRA	0	0	0	0	0	0
DFNB59	0	0	0	0	0	0
FKBP7	1	0	0	0	0	0
PLEKHA3	1	0	0	0	0	0
CCDC141	0	0	0	0	0	0
SESTD1	0	1	0	0	1	0
ZNF385B	0	0	0	0	0	0
CWC22	0	0	1	0	0	0
UBE2E3	1	0	0	0	0	0
ITGA4	1	0	0	0	0	0
CERKL	0	0	0	0	0	0
SSFA2	1	0	0	1	0	0
PPP1R1C	0	0	0	0	0	0
PDE1A	0	0	0	0	0	0
DNAJC10	0	0	0	0	0	0
FRZB	1	0	0	0	0	0
NCKAP1	2	0	0	0	0	0
DUSP19	1	0	0	0	0	0
NUP35	0	0	1	0	0	1
ZNF804A	0	0	0	1	0	0
FSIP2	0	0	0	0	0	0
ZC3H15	0	0	0	0	0	0
ITGAV	0	0	1	0	0	0
FAM171B	0	0	0	0	0	0
CALCRL	0	0	0	0	0	0
TFPI	0	0	0	0	0	0
GULP1	1	0	0	0	0	0
COL3A1	0	0	0	0	0	0
COL5A2	0	0	0	0	0	0
WDR75	0	0	0	0	0	0
SLC40A1	0	0	0	0	0	0
ASNSD1	1	0	0	0	0	0
OSGEPL1	2	1	2	0	0	0
PMS1	0	0	1	0	0	0
ORMDL1	0	0	1	0	0	0
MSTN	1	0	0	0	0	0
C2orf88	0	0	0	0	0	0
HIBCH	2	0	1	0	0	0
INPP1	1	0	0	1	0	0
MFSD6	0	0	0	0	0	0
NAB1	0	0	0	1	0	0
GLS	0	0	0	0	0	0
STAT1	0	2	2	0	0	2
STAT4	1	0	0	0	0	1
MYO1B	1	0	0	0	0	0
NABP1	0	0	0	0	0	0
SDPR	0	0	0	0	0	0
TMEFF2	1	0	0	0	0	0
SLC39A10	1	0	0	0	0	0
DNAH7	2	0	0	0	0	0
STK17B	0	0	0	0	0	0
HECW2	1	1	1	1	0	0
CCDC150	2	0	0	0	0	0
GTF3C3	1	0	1	0	0	0
PGAP1	0	0	0	0	0	0
ANKRD44	0	0	0	0	0	0
SF3B1	0	0	1	0	0	0
COQ10B	0	0	2	0	0	0
HSPE1	0	1	1	1	0	0
HSPD1	0	1	1	1	0	0
MOB4	0	1	1	0	0	0
RFTN2	0	0	0	0	0	0
MARS2	1	0	0	0	0	0
BOLL	0	0	0	0	0	0
PLCL1	2	0	0	0	0	0
SATB2	1	0	0	0	0	0
C2orf69	0	0	0	0	0	0
C2orf47	0	0	2	0	0	1
TYW5	0	0	2	0	0	1
SPATS2L	1	1	0	0	0	0
KCTD18	1	0	1	0	0	0
AOX1	1	0	0	0	0	1
BZW1	1	1	0	0	0	0
CLK1	0	0	1	0	1	0
PPIL3	0	0	1	0	0	1
NIF3L1	0	0	1	0	0	1
ORC2	2	0	1	0	0	0
FAM126B	0	0	1	0	0	0
NDUFB3	0	0	1	0	0	0
CFLAR	2	0	1	1	0	0
CASP10	2	0	0	1	0	0
CASP8	2	0	1	0	0	0
TRAK2	0	1	0	0	0	0
STRADB	0	1	0	0	0	0
ALS2CR11	0	0	0	0	0	0
TMEM237	0	0	0	0	0	0
MPP4	0	0	0	0	0	0
ALS2	0	0	0	1	0	0
CDK15	1	1	0	0	0	0
FZD7	1	0	0	0	1	0
SUMO1	0	0	1	0	0	0
NOP58	0	0	1	0	0	0
BMPR2	0	0	0	0	0	1
FAM117B	0	0	0	0	0	0
ICA1L	1	0	0	0	0	0
CARF	0	0	1	0	0	0
WDR12	0	0	1	0	0	0
NBEAL1	0	0	0	1	0	0
CYP20A1	0	0	1	0	0	0
ABI2	0	0	0	0	0	0
RAPH1	0	0	0	0	0	0
CD28	0	0	0	0	0	0
ICOS	0	0	0	0	0	0
PARD3B	0	0	0	0	0	0
NRP2	2	0	0	0	0	0
INO80D	1	0	0	0	0	0
NDUFS1	1	0	1	0	0	0
EEF1B2	1	0	1	0	0	0
GPR1	0	0	0	1	0	0
ZDBF2	0	0	1	0	0	0
ADAM23	0	0	0	1	0	0
FASTKD2	0	0	0	0	0	0
MDH1B	0	0	0	0	0	0
KLF7	0	0	0	0	0	1
CREB1	0	0	0	0	0	0
METTL21A	1	1	1	1	1	1
CCNYL1	0	0	0	0	0	0
FZD5	0	0	1	0	0	0
PLEKHM3	1	0	1	1	0	0
IDH1	3	1	0	0	1	0
PIKFYVE	2	0	0	0	0	0
MAP2	1	0	0	0	1	0
UNC80	0	0	0	0	0	1
RPE	0	0	1	0	0	0
KANSL1L	0	0	0	0	0	0
ACADL	0	0	0	0	0	0
MYL1	0	0	0	0	0	0
LANCL1	0	0	0	1	0	0
CPS1	0	0	0	1	0	0
ERBB4	0	0	0	0	0	0
IKZF2	1	0	0	0	0	0
SPAG16	0	0	0	0	0	0
BARD1	0	0	0	0	0	0
ABCA12	0	0	0	0	0	0
ATIC	0	0	1	0	0	0
FN1	1	0	0	0	0	0
MREG	2	0	0	1	0	0
PECR	0	1	0	0	0	1
TMEM169	0	1	0	0	0	1
XRCC5	1	0	1	0	0	1
MARCH4	0	0	0	0	0	2
SMARCAL1	1	0	0	0	0	0
RPL37A	0	0	1	0	0	1
IGFBP2	0	0	0	0	0	0
IGFBP5	4	0	0	0	0	0
TNS1	1	0	0	0	0	0
CXCR2	0	0	0	0	0	0
CXCR1	1	0	0	0	0	0
ARPC2	0	0	1	0	0	0
GPBAR1	1	0	0	0	0	0
AAMP	2	0	1	0	1	0
PNKD	2	0	1	0	1	0
TMBIM1	2	0	0	0	0	0
CTDSP1	3	2	0	0	0	0
VIL1	0	0	0	0	0	0
USP37	0	0	0	0	0	1
PLCD4	0	0	0	0	0	0
ZNF142	1	0	0	0	0	0
BCS1L	1	0	0	0	0	0
STK36	0	0	1	0	0	0
RNF25	0	0	1	0	0	0
TTLL4	1	0	0	0	0	0
CYP27A1	0	0	0	0	0	0
WNT6	1	0	0	0	0	0
WNT10A	1	0	0	0	0	0
CDK5R2	1	0	0	0	1	2
FEV	1	0	0	0	0	1
CRYBA2	1	0	0	0	0	1
NHEJ1	1	0	0	0	0	0
SLC23A3	2	0	2	0	0	2
CNPPD1	1	0	2	0	0	2
FAM134A	1	0	2	0	0	2
ZFAND2B	0	0	0	0	0	0
ABCB6	1	1	0	1	1	1
ATG9A	0	0	1	0	0	0
ANKZF1	0	0	1	0	0	0
GLB1L	0	0	1	1	1	0
STK16	0	0	1	1	1	0
TUBA4A	0	0	1	1	1	0
DNAJB2	2	2	1	0	0	1
PTPRN	0	0	0	0	0	1
DNPEP	1	0	0	0	0	0
SPEG	2	0	0	0	0	0
GMPPA	3	0	0	0	0	3
ASIC4	4	0	0	0	0	1
TMEM198	0	0	2	0	0	1
CHPF	0	0	2	0	0	1
OBSL1	0	0	0	0	0	0
INHA	0	0	0	0	0	0
STK11IP	0	0	2	0	0	0
SLC4A3	0	0	0	0	0	0
EPHA4	0	0	0	0	0	0
PAX3	0	0	0	0	0	0
SGPP2	0	0	0	0	0	0
FARSB	0	0	0	0	0	0
MOGAT1	0	0	0	0	0	1
ACSL3	0	0	0	0	0	0
KCNE4	0	0	0	0	0	0
SCG2	0	0	0	0	0	1
AP1S3	1	0	0	0	0	0
WDFY1	0	0	0	1	0	0
MRPL44	0	1	1	0	0	0
SERPINE2	1	0	0	0	0	0
FAM124B	0	0	0	0	0	0
CUL3	0	0	1	0	0	1
DOCK10	0	0	0	0	0	1
IRS1	0	0	0	0	0	0
RHBDD1	0	0	0	0	0	0
COL4A4	1	0	0	0	0	0
COL4A3	1	0	0	0	0	0
MFF	2	0	1	0	0	0
TM4SF20	0	2	0	0	1	0
AGFG1	1	1	0	0	0	0
SLC19A3	0	0	0	0	0	0
CCL20	0	2	1	0	0	0
DAW1	1	0	0	1	0	0
SPHKAP	0	0	0	0	0	0
PID1	1	0	0	0	0	0
DNER	1	0	0	0	0	2
TRIP12	0	0	3	0	0	0
FBXO36	0	0	3	0	0	0
SLC16A14	3	0	0	0	0	0
SP110	0	0	1	0	0	0
SP140	0	0	1	0	0	0
SP140L	1	0	1	0	0	0
SP100	0	0	0	0	0	0
CAB39	1	0	0	0	0	0
ITM2C	1	0	0	0	0	0
GPR55	1	0	0	0	0	0
PSMD1	2	0	0	1	0	1
HTR2B	0	0	0	0	0	0
ARMC9	1	0	0	1	0	0
B3GNT7	0	0	0	0	0	0
NCL	0	0	1	0	0	0
NMUR1	0	0	0	0	0	0
PTMA	5	0	0	0	2	0
PDE6D	1	1	2	0	0	1
COPS7B	1	1	2	0	0	1
NPPC	3	0	0	0	0	1
DIS3L2	0	0	1	0	0	0
ALPP	0	0	0	0	0	0
ALPPL2	0	0	0	0	0	0
ALPI	0	0	0	0	0	0
ECEL1	0	0	0	0	0	0
TIGD1	0	0	1	1	0	0
EFHD1	2	0	0	0	0	0
GIGYF2	0	0	0	0	0	0
KCNJ13	0	0	0	0	0	0
NGEF	0	0	0	0	0	0
INPP5D	1	0	0	0	0	0
ATG16L1	1	0	1	0	0	0
DGKD	0	1	0	0	0	0
USP40	0	1	0	1	1	0
UGT1A8	0	0	0	0	0	0
UGT1A7	0	0	0	0	2	0
UGT1A6	0	1	0	0	3	0
UGT1A1	0	0	0	1	0	0
HJURP	1	0	1	0	0	0
ARL4C	1	0	0	0	0	1
SH3BP4	0	0	0	0	0	0
AGAP1	1	0	1	0	0	0
GBX2	1	0	0	0	0	0
IQCA1	2	0	0	0	0	0
ACKR3	2	0	0	0	0	0
COPS8	1	0	1	0	0	0
COL6A3	2	1	0	0	0	0
MLPH	0	0	0	0	0	0
RAB17	1	0	0	0	0	0
LRRFIP1	0	0	0	0	0	0
RBM44	0	0	0	0	0	0
RAMP1	2	0	0	0	0	0
UBE2F	0	1	1	0	0	0
SCLY	0	0	1	0	0	0
ESPNL	0	0	0	0	0	0
KLHL30	0	1	0	0	0	0
ILKAP	0	0	0	0	0	0
HES6	0	0	1	0	0	0
PER2	2	1	0	0	0	0
TRAF3IP1	0	0	0	0	0	0
ASB1	0	0	1	0	0	0
TWIST2	0	0	0	1	0	0
HDAC4	0	0	0	0	0	0
NDUFA10	1	0	0	0	0	0
GPC1	1	3	0	0	0	0
DUSP28	4	0	1	0	0	0
ANKMY1	4	0	1	0	0	0
RNPEPL1	3	0	1	0	0	0
CAPN10	3	1	1	1	0	0
GPR35	2	0	0	0	0	1
KIF1A	0	0	0	0	0	0
C2orf54	0	0	0	0	0	0
SNED1	1	0	0	0	0	0
PPP1R7	0	0	0	0	0	0
PASK	0	0	0	0	0	0
SEPT2	0	0	0	0	0	1
HDLBP	0	0	0	0	0	1
FARP2	0	0	0	2	0	0
STK25	0	0	0	0	0	0
BOK	1	0	0	0	0	1
THAP4	0	0	0	0	0	0
ATG4B	0	0	0	0	0	0
DTYMK	0	0	1	0	0	0
ING5	1	0	0	0	0	0
D2HGDH	4	0	0	0	0	0
PDCD1	0	0	0	0	0	1
DEFB126	2	0	0	0	0	0
C20orf96	1	1	1	0	0	0
ZCCHC3	1	1	1	0	0	0
SOX12	1	0	0	0	0	0
NRSN2	1	0	1	0	0	0
TRIB3	0	3	1	1	1	0
RBCK1	2	1	0	1	1	0
TBC1D20	2	0	0	0	0	0
CSNK2A1	0	0	1	0	0	0
TCF15	0	0	0	0	0	0
SRXN1	1	0	0	0	1	0
SCRT2	3	0	0	0	0	2
SLC52A3	2	0	0	0	0	0
FAM110A	0	0	0	0	0	0
ANGPT4	0	0	0	0	0	0
RSPO4	0	0	0	0	0	0
PSMF1	2	1	1	0	0	0
RAD21L1	0	0	0	0	0	0
SNPH	0	0	0	0	0	0
SDCBP2	0	0	0	1	0	0
FKBP1A	0	0	1	0	0	0
NSFL1C	3	0	1	0	0	0
SIRPB2	0	0	0	0	0	1
SIRPB1	0	0	0	0	0	0
SIRPG	0	0	0	0	0	0
SIRPA	1	0	0	0	0	0
STK35	1	0	0	0	0	0
TGM3	0	0	0	0	0	0
SNRPB	1	0	1	0	0	0
ZNF343	2	0	0	0	1	0
NOP56	1	0	0	0	0	0
IDH3B	2	0	1	0	0	0
EBF4	1	0	0	0	0	0
CPXM1	0	0	0	0	0	0
C20orf141	0	0	0	0	0	0
TMEM239	0	0	0	0	0	0
VPS16	0	0	1	0	0	0
PCED1A	0	0	1	0	0	0
PTPRA	0	0	0	0	0	0
MRPS26	2	0	1	0	0	0
FASTKD5	0	0	1	1	0	0
UBOX5	0	0	1	1	0	0
LZTS3	0	0	0	0	0	0
DDRGK1	0	0	1	0	0	0
ITPA	2	0	1	0	0	0
SLC4A11	0	0	0	0	0	0
C20orf194	0	0	0	0	0	0
ATRN	0	0	0	0	0	0
HSPA12B	0	0	0	0	0	0
C20orf27	1	0	0	0	0	0
SPEF1	2	0	0	0	0	3
CENPB	2	0	0	0	0	3
CDC25B	2	0	0	0	0	3
AP5S1	2	1	0	2	1	2
MAVS	1	0	0	0	1	0
PANK2	1	0	1	0	0	0
RNF24	2	0	0	1	2	0
SMOX	0	0	0	0	0	0
ADRA1D	0	0	0	0	0	0
PRNP	0	0	1	0	0	0
PRND	1	0	0	0	0	1
RASSF2	0	0	0	1	0	0
SLC23A2	0	0	0	0	0	0
TMEM230	1	0	1	0	0	0
PCNA	1	0	0	0	0	1
CDS2	1	0	0	0	0	1
GPCPD1	0	0	0	0	0	0
C20orf196	0	0	1	0	0	0
CHGB	0	0	0	0	0	1
TRMT6	0	0	1	0	0	0
MCM8	0	0	1	0	0	0
CRLS1	1	0	0	0	0	1
LRRN4	0	0	0	0	0	0
FERMT1	0	0	0	0	0	0
BMP2	0	0	0	0	0	0
TMX4	0	0	0	0	0	0
PLCB1	0	0	0	0	0	0
PLCB4	0	0	0	0	0	0
PAK7	0	0	0	0	0	1
ANKEF1	0	0	1	0	0	0
SNAP25	1	0	0	0	0	2
MKKS	1	0	1	0	0	0
SLX4IP	1	0	1	0	0	0
JAG1	2	1	0	0	0	1
BTBD3	0	2	0	0	0	0
SPTLC3	0	0	0	0	0	0
TASP1	0	0	1	0	0	0
ESF1	1	0	0	0	0	0
NDUFAF5	1	0	0	0	0	0
MACROD2	0	0	0	0	0	0
FLRT3	2	0	0	0	0	0
KIF16B	0	0	0	0	0	0
SNRPB2	0	0	1	0	0	1
PCSK2	0	0	0	0	0	1
BFSP1	0	1	0	0	0	0
